Dia,Cidade,Operacao,Pedidos,Horas_Operacionais,Receita,Pedidos_Cancelados,Taxa_Cancelamento_Pct,Meta_Pedidos,Pedidos_Por_Hora,Receita_Por_Hora,Atingimento_Meta_Pct
2025-07-18,Campinas,Operação A,9481,66.4,379552.24,496,5.24,9743,142.79,5716.15,97.31
2025-07-18,Campinas,Operação B,9459,58.7,383054.38,350,3.71,8608,161.14,6525.63,109.89
2025-07-18,Campinas,Operação C,8678,59.7,342221.73,418,4.83,8748,145.36,5732.36,99.2
2025-07-19,São Paulo,Operação A,17533,124.8,791599.26,678,3.87,16078,140.49,6342.94,109.05
2025-07-19,São Paulo,Operação B,15577,116.6,690202.06,364,2.34,15029,133.59,5919.4,103.65
2025-07-19,São Paulo,Operação C,10297,84.4,484950.13,150,1.46,10879,122.0,5745.85,94.65
2025-07-19,Rio de Janeiro,Operação A,10621,100.9,410765.57,330,3.11,13004,105.26,4071.02,81.67
2025-07-19,Rio de Janeiro,Operação B,13671,99.9,528622.49,595,4.35,12873,136.85,5291.52,106.2
2025-07-19,Rio de Janeiro,Operação C,10614,79.5,394727.38,287,2.71,10245,133.51,4965.12,103.6
2025-07-19,Curitiba,Operação A,10566,79.1,447063.76,500,4.74,10192,133.58,5651.88,103.67
2025-07-19,Curitiba,Operação B,8255,76.5,355382.44,193,2.34,9857,107.91,4645.52,83.75
2025-07-19,Curitiba,Operação C,7307,58.2,287505.95,175,2.4,7497,125.55,4939.96,97.47
2025-07-19,Belo Horizonte,Operação A,9790,81.6,425147.1,517,5.29,10512,119.98,5210.14,93.13
2025-07-19,Belo Horizonte,Operação B,7882,60.4,251484.44,256,3.26,7782,130.5,4163.65,101.29
2025-07-19,Belo Horizonte,Operação C,9208,65.8,389585.46,387,4.21,8483,139.94,5920.75,108.55
2025-07-19,Campinas,Operação A,13204,88.5,526970.53,308,2.34,11410,149.2,5954.47,115.72
2025-07-19,Campinas,Operação B,7293,58.7,319472.71,186,2.56,7558,124.24,5442.47,96.49
2025-07-19,Campinas,Operação C,7557,53.6,314350.17,207,2.74,6908,140.99,5864.74,109.39
2025-07-20,São Paulo,Operação A,14563,126.1,592551.28,504,3.47,16228,115.49,4699.06,89.74
2025-07-20,São Paulo,Operação B,13818,102.6,614096.23,479,3.47,13205,134.68,5985.34,104.64
2025-07-20,São Paulo,Operação C,11320,87.6,447750.56,467,4.13,11276,129.22,5111.31,100.39
2025-07-20,Rio de Janeiro,Operação A,13974,99.2,587969.97,430,3.08,12766,140.87,5927.12,109.46
2025-07-20,Rio de Janeiro,Operação B,11930,94.5,531514.14,437,3.67,12165,126.24,5624.49,98.07
2025-07-20,Rio de Janeiro,Operação C,10370,75.2,458212.54,458,4.43,9677,137.9,6093.25,107.16
2025-07-20,Curitiba,Operação A,12604,91.6,472519.37,688,5.46,11792,137.6,5158.51,106.89
2025-07-20,Curitiba,Operação B,9072,64.0,396674.43,232,2.56,8233,141.75,6198.04,110.19
2025-07-20,Curitiba,Operação C,8473,64.1,400114.81,248,2.93,8245,132.18,6242.04,102.77
2025-07-20,Belo Horizonte,Operação A,8712,78.3,426357.01,230,2.64,10079,111.26,5445.17,86.44
2025-07-20,Belo Horizonte,Operação B,9505,72.0,395484.0,394,4.15,9264,132.01,5492.83,102.6
2025-07-20,Belo Horizonte,Operação C,9883,73.0,440982.54,371,3.76,9399,135.38,6040.86,105.15
2025-07-20,Campinas,Operação A,10016,77.8,463756.45,439,4.39,10018,128.74,5960.88,99.98
2025-07-20,Campinas,Operação B,8761,69.1,362062.78,323,3.69,8889,126.79,5239.69,98.56
2025-07-20,Campinas,Operação C,6652,45.0,279057.35,247,3.73,5791,147.82,6201.27,114.87
2025-07-21,São Paulo,Operação A,15583,113.8,616835.61,572,3.68,16625,136.93,5420.35,93.73
2025-07-21,São Paulo,Operação B,16363,107.2,709939.78,528,3.23,15658,152.64,6622.57,104.5
2025-07-21,São Paulo,Operação C,15604,93.7,699358.14,647,4.15,13680,166.53,7463.8,114.06
2025-07-21,Rio de Janeiro,Operação A,14285,105.8,540277.75,551,3.86,15450,135.02,5106.59,92.46
2025-07-21,Rio de Janeiro,Operação B,14019,90.1,682805.12,572,4.08,13162,155.59,7578.3,106.51
2025-07-21,Rio de Janeiro,Operação C,13397,88.2,519416.93,462,3.45,12879,151.89,5889.08,104.02
2025-07-21,Curitiba,Operação A,13262,79.2,598932.67,519,3.92,11572,167.45,7562.28,114.6
2025-07-21,Curitiba,Operação B,10683,82.5,473818.31,261,2.45,12041,129.49,5743.25,88.72
2025-07-21,Curitiba,Operação C,9579,64.9,427673.1,352,3.68,9477,147.6,6589.72,101.08
2025-07-21,Belo Horizonte,Operação A,12948,89.6,580542.45,469,3.63,13081,144.51,6479.27,98.98
2025-07-21,Belo Horizonte,Operação B,8225,58.3,340519.01,361,4.39,8507,141.08,5840.81,96.69
2025-07-21,Belo Horizonte,Operação C,8949,64.6,370835.24,457,5.11,9432,138.53,5740.48,94.88
2025-07-21,Campinas,Operação A,10543,71.5,463543.64,433,4.11,10442,147.45,6483.13,100.97
2025-07-21,Campinas,Operação B,9108,58.3,370553.9,371,4.08,8515,156.23,6355.98,106.96
2025-07-21,Campinas,Operação C,8628,55.3,336175.06,245,2.84,8077,156.02,6079.12,106.82
2025-07-22,São Paulo,Operação A,18658,124.5,804908.71,607,3.25,18157,149.86,6465.13,102.76
2025-07-22,São Paulo,Operação B,15698,108.8,650801.33,648,4.13,15867,144.28,5981.63,98.93
2025-07-22,São Paulo,Operação C,14288,98.4,712095.86,535,3.75,14353,145.2,7236.75,99.55
2025-07-22,Rio de Janeiro,Operação A,14908,96.4,603296.99,573,3.85,14064,154.65,6258.27,106.0
2025-07-22,Rio de Janeiro,Operação B,13619,89.9,522338.04,584,4.29,13112,151.49,5810.21,103.87
2025-07-22,Rio de Janeiro,Operação C,9909,71.3,430738.69,473,4.78,10396,138.98,6041.22,95.32
2025-07-22,Curitiba,Operação A,13028,82.4,603109.9,540,4.15,12018,158.11,7319.29,108.4
2025-07-22,Curitiba,Operação B,9969,71.6,330669.83,327,3.29,10446,139.23,4618.29,95.43
2025-07-22,Curitiba,Operação C,10162,73.2,455266.13,278,2.74,10675,138.83,6219.48,95.19
2025-07-22,Belo Horizonte,Operação A,12796,80.9,503676.39,465,3.64,11799,158.17,6225.91,108.45
2025-07-22,Belo Horizonte,Operação B,10563,66.8,453588.62,374,3.55,9742,158.13,6790.25,108.43
2025-07-22,Belo Horizonte,Operação C,11393,72.2,447045.28,390,3.43,10537,157.8,6191.76,108.12
2025-07-22,Campinas,Operação A,10638,70.2,554218.92,403,3.8,10237,151.54,7894.86,103.92
2025-07-22,Campinas,Operação B,6850,47.2,234753.0,221,3.24,6891,145.13,4973.58,99.41
2025-07-22,Campinas,Operação C,6368,45.0,228720.18,242,3.81,6563,141.51,5082.67,97.03
2025-07-23,São Paulo,Operação A,18118,117.9,753378.95,432,2.38,17170,153.67,6389.98,105.52
2025-07-23,São Paulo,Operação B,18117,106.1,790568.82,572,3.16,15453,170.75,7451.17,117.24
2025-07-23,São Paulo,Operação C,11304,80.2,495252.64,492,4.36,11682,140.95,6175.22,96.76
2025-07-23,Rio de Janeiro,Operação A,16777,105.6,752124.87,655,3.91,15375,158.87,7122.39,109.12
2025-07-23,Rio de Janeiro,Operação B,13039,85.6,503390.01,458,3.51,12467,152.32,5880.72,104.59
2025-07-23,Rio de Janeiro,Operação C,13740,81.7,505097.13,533,3.89,11899,168.18,6182.34,115.47
2025-07-23,Curitiba,Operação A,15096,95.2,684328.58,599,3.97,13872,158.57,7188.33,108.82
2025-07-23,Curitiba,Operação B,11526,82.9,420195.24,402,3.49,12073,139.03,5068.7,95.47
2025-07-23,Curitiba,Operação C,8143,49.8,381767.14,256,3.15,7256,163.51,7666.01,112.22
2025-07-23,Belo Horizonte,Operação A,11614,77.6,490204.67,418,3.6,11297,149.66,6317.07,102.81
2025-07-23,Belo Horizonte,Operação B,10945,73.6,500983.0,422,3.86,10721,148.71,6806.83,102.09
2025-07-23,Belo Horizonte,Operação C,9395,57.1,343546.7,321,3.43,8315,164.54,6016.58,112.99
2025-07-23,Campinas,Operação A,11073,77.5,478776.84,435,3.93,11287,142.88,6177.77,98.1
2025-07-23,Campinas,Operação B,8307,55.5,343693.69,254,3.06,8080,149.68,6192.68,102.81
2025-07-23,Campinas,Operação C,10006,70.2,460473.33,318,3.19,10229,142.54,6559.45,97.82
2025-07-24,São Paulo,Operação A,16694,110.3,744491.86,707,4.24,16040,151.35,6749.7,104.08
2025-07-24,São Paulo,Operação B,20566,113.4,884380.3,610,2.97,16501,181.36,7798.77,124.63
2025-07-24,São Paulo,Operação C,13773,93.4,629479.33,339,2.46,13582,147.46,6739.61,101.41
2025-07-24,Rio de Janeiro,Operação A,19167,120.3,675904.78,562,2.93,17500,159.33,5618.49,109.53
2025-07-24,Rio de Janeiro,Operação B,15604,95.9,575960.02,635,4.07,13952,162.71,6005.84,111.84
2025-07-24,Rio de Janeiro,Operação C,9820,65.7,456121.2,300,3.06,9563,149.47,6942.48,102.69
2025-07-24,Curitiba,Operação A,11286,74.3,446712.57,451,4.0,10811,151.9,6012.28,104.39
2025-07-24,Curitiba,Operação B,9612,67.6,326000.5,349,3.64,9833,142.19,4822.49,97.75
2025-07-24,Curitiba,Operação C,8794,63.8,376165.06,380,4.32,9283,137.84,5896.0,94.73
2025-07-24,Belo Horizonte,Operação A,12043,78.6,518971.95,305,2.54,11440,153.22,6602.7,105.27
2025-07-24,Belo Horizonte,Operação B,12224,84.1,545489.46,503,4.12,12233,145.35,6486.2,99.93
2025-07-24,Belo Horizonte,Operação C,9458,60.4,406535.83,223,2.37,8780,156.59,6730.73,107.72
2025-07-24,Campinas,Operação A,9840,68.4,395105.72,241,2.46,9949,143.86,5776.4,98.9
2025-07-24,Campinas,Operação B,11599,69.4,532533.43,523,4.52,10093,167.13,7673.39,114.92
2025-07-24,Campinas,Operação C,7426,51.7,288764.85,298,4.02,7521,143.64,5585.39,98.74
2025-07-25,São Paulo,Operação A,17836,119.5,841513.08,682,3.82,17355,149.26,7041.95,102.77
2025-07-25,São Paulo,Operação B,13814,96.6,617872.22,598,4.33,14038,143.0,6396.19,98.4
2025-07-25,São Paulo,Operação C,15995,94.1,776397.76,616,3.85,13665,169.98,8250.77,117.05
2025-07-25,Rio de Janeiro,Operação A,13343,97.9,539730.66,547,4.1,14216,136.29,5513.08,93.86
2025-07-25,Rio de Janeiro,Operação B,15912,103.0,742690.87,525,3.3,14961,154.49,7210.59,106.36
2025-07-25,Rio de Janeiro,Operação C,13294,83.7,453081.09,421,3.17,12164,158.83,5413.16,109.29
2025-07-25,Curitiba,Operação A,14002,91.5,521069.59,217,1.56,13295,153.03,5694.75,105.32
2025-07-25,Curitiba,Operação B,10640,71.2,409260.24,384,3.61,10349,149.44,5748.04,102.81
2025-07-25,Curitiba,Operação C,10764,68.5,350651.55,263,2.45,9949,157.14,5119.0,108.19
2025-07-25,Belo Horizonte,Operação A,12181,78.0,535439.44,472,3.88,11334,156.17,6864.61,107.47
2025-07-25,Belo Horizonte,Operação B,9829,67.0,384183.01,404,4.11,9735,146.7,5734.07,100.97
2025-07-25,Belo Horizonte,Operação C,8730,54.9,373918.24,302,3.46,7974,159.02,6810.9,109.48
2025-07-25,Campinas,Operação A,8985,66.1,354093.36,290,3.24,9606,135.93,5356.93,93.54
2025-07-25,Campinas,Operação B,6662,45.0,304436.28,263,3.95,6537,148.04,6765.25,101.91
2025-07-25,Campinas,Operação C,7628,50.6,303406.31,276,3.62,7357,150.75,5996.17,103.68
2025-07-26,São Paulo,Operação A,18124,128.7,798963.5,562,3.11,16426,140.82,6207.95,110.34
2025-07-26,São Paulo,Operação B,12537,107.7,513898.98,497,3.97,13757,116.41,4771.58,91.13
2025-07-26,São Paulo,Operação C,13174,95.4,568844.4,440,3.34,12178,138.09,5962.73,108.18
2025-07-26,Rio de Janeiro,Operação A,13236,107.5,511191.41,469,3.55,13724,123.13,4755.27,96.44
2025-07-26,Rio de Janeiro,Operação B,10519,91.4,460948.74,433,4.12,11671,115.09,5043.2,90.13
2025-07-26,Rio de Janeiro,Operação C,12129,78.8,476284.72,389,3.21,10065,153.92,6044.22,120.51
2025-07-26,Curitiba,Operação A,10774,82.1,438341.28,255,2.37,10482,131.23,5339.11,102.79
2025-07-26,Curitiba,Operação B,9168,70.0,430110.2,482,5.26,8934,130.97,6144.43,102.62
2025-07-26,Curitiba,Operação C,9269,74.3,363500.16,312,3.37,9485,124.75,4892.33,97.72
2025-07-26,Belo Horizonte,Operação A,12081,92.6,443251.53,374,3.1,11828,130.46,4786.73,102.14
2025-07-26,Belo Horizonte,Operação B,10372,75.0,427317.41,419,4.05,9575,138.29,5697.57,108.32
2025-07-26,Belo Horizonte,Operação C,6036,45.4,274292.39,171,2.83,5799,132.95,6041.68,104.09
2025-07-26,Campinas,Operação A,7440,64.9,359795.29,217,2.92,8282,114.64,5543.84,89.83
2025-07-26,Campinas,Operação B,8688,63.2,417443.39,293,3.38,8067,137.47,6605.12,107.7
2025-07-26,Campinas,Operação C,6722,50.3,316850.35,226,3.36,6427,133.64,6299.21,104.59
2025-07-27,São Paulo,Operação A,13070,111.2,485090.57,547,4.19,14178,117.54,4362.33,92.19
2025-07-27,São Paulo,Operação B,12648,100.3,494993.79,451,3.57,12783,126.1,4935.13,98.94
2025-07-27,São Paulo,Operação C,11441,88.5,542272.46,541,4.73,11287,129.28,6127.37,101.36
2025-07-27,Rio de Janeiro,Operação A,12462,92.5,484678.98,411,3.3,11789,134.72,5239.77,105.71
2025-07-27,Rio de Janeiro,Operação B,11989,92.4,514589.93,484,4.04,11777,129.75,5569.16,101.8
2025-07-27,Rio de Janeiro,Operação C,10244,81.4,404465.92,240,2.35,10384,125.85,4968.87,98.65
2025-07-27,Curitiba,Operação A,11822,78.9,459071.73,300,2.55,10059,149.84,5818.4,117.53
2025-07-27,Curitiba,Operação B,9941,76.0,409744.43,459,4.63,9695,130.8,5391.37,102.54
2025-07-27,Curitiba,Operação C,8727,68.8,351716.39,270,3.1,8771,126.85,5112.16,99.5
2025-07-27,Belo Horizonte,Operação A,11123,86.3,387385.01,385,3.46,11001,128.89,4488.82,101.11
2025-07-27,Belo Horizonte,Operação B,8953,58.9,341443.5,301,3.37,7515,152.0,5797.0,119.14
2025-07-27,Belo Horizonte,Operação C,8151,63.1,332885.85,312,3.84,8051,129.18,5275.53,101.24
2025-07-27,Campinas,Operação A,11302,81.4,541524.66,300,2.66,10380,138.85,6652.64,108.88
2025-07-27,Campinas,Operação B,8487,63.7,368372.85,390,4.6,8125,133.23,5782.93,104.46
2025-07-27,Campinas,Operação C,6730,52.6,297034.76,139,2.08,6703,127.95,5647.05,100.4
2025-07-28,São Paulo,Operação A,17215,116.2,659654.11,748,4.35,16818,148.15,5676.89,102.36
2025-07-28,São Paulo,Operação B,14080,95.1,607870.61,645,4.58,13757,148.05,6391.91,102.35
2025-07-28,São Paulo,Operação C,14360,90.1,643362.2,516,3.6,13042,159.38,7140.53,110.11
2025-07-28,Rio de Janeiro,Operação A,12927,96.1,548441.18,396,3.07,13907,134.52,5706.98,92.95
2025-07-28,Rio de Janeiro,Operação B,15204,96.6,627340.7,391,2.57,13984,157.39,6494.21,108.72
2025-07-28,Rio de Janeiro,Operação C,11520,83.0,448889.98,312,2.72,12004,138.8,5408.31,95.97
2025-07-28,Curitiba,Operação A,13573,83.9,569792.32,426,3.15,12141,161.78,6791.33,111.79
2025-07-28,Curitiba,Operação B,9803,63.1,381124.77,352,3.59,9134,155.36,6040.01,107.32
2025-07-28,Curitiba,Operação C,9888,62.5,409076.99,341,3.45,9039,158.21,6545.23,109.39
2025-07-28,Belo Horizonte,Operação A,14337,83.6,653104.65,491,3.43,12091,171.5,7812.26,118.58
2025-07-28,Belo Horizonte,Operação B,10043,69.7,383642.77,307,3.06,10089,144.09,5504.2,99.54
2025-07-28,Belo Horizonte,Operação C,8746,55.9,329857.32,399,4.57,8093,156.46,5900.85,108.07
2025-07-28,Campinas,Operação A,11379,76.0,477932.5,347,3.05,10996,149.72,6288.59,103.48
2025-07-28,Campinas,Operação B,10201,63.4,399750.4,231,2.27,9173,160.9,6305.21,111.21
2025-07-28,Campinas,Operação C,9029,59.0,338760.9,263,2.91,8544,153.03,5741.71,105.68
2025-07-29,São Paulo,Operação A,15858,111.9,645504.16,521,3.29,16167,141.72,5768.58,98.09
2025-07-29,São Paulo,Operação B,13851,97.9,569066.43,503,3.63,14155,141.48,5812.73,97.85
2025-07-29,São Paulo,Operação C,14206,88.0,625523.58,316,2.23,12716,161.43,7108.22,111.72
2025-07-29,Rio de Janeiro,Operação A,16719,107.4,673124.66,385,2.3,15521,155.67,6267.45,107.72
2025-07-29,Rio de Janeiro,Operação B,13472,90.3,505380.73,315,2.34,13044,149.19,5596.69,103.28
2025-07-29,Rio de Janeiro,Operação C,11571,78.8,466669.29,397,3.43,11383,146.84,5922.2,101.65
2025-07-29,Curitiba,Operação A,11171,77.2,493013.1,359,3.22,11150,144.7,6386.18,100.19
2025-07-29,Curitiba,Operação B,8967,62.1,338229.56,333,3.71,8974,144.4,5446.53,99.92
2025-07-29,Curitiba,Operação C,8867,67.2,399334.67,231,2.61,9708,131.95,5942.48,91.34
2025-07-29,Belo Horizonte,Operação A,13554,91.1,501693.53,350,2.59,13162,148.78,5507.06,102.98
2025-07-29,Belo Horizonte,Operação B,10478,72.1,436025.04,501,4.79,10425,145.33,6047.5,100.51
2025-07-29,Belo Horizonte,Operação C,8464,56.4,403558.25,314,3.72,8157,150.07,7155.29,103.76
2025-07-29,Campinas,Operação A,9197,59.5,343489.45,425,4.63,8596,154.57,5772.93,106.99
2025-07-29,Campinas,Operação B,10054,55.7,481279.99,287,2.86,8056,180.5,8640.57,124.8
2025-07-29,Campinas,Operação C,8531,54.3,385043.63,328,3.85,7842,157.11,7091.04,108.79
2025-07-30,São Paulo,Operação A,18726,126.6,759023.38,603,3.22,18280,147.91,5995.45,102.44
2025-07-30,São Paulo,Operação B,16598,108.5,716454.91,686,4.14,15662,152.98,6603.27,105.98
2025-07-30,São Paulo,Operação C,11558,75.8,495540.88,558,4.84,10947,152.48,6537.48,105.58
2025-07-30,Rio de Janeiro,Operação A,15388,93.0,650937.58,598,3.89,13428,165.46,6999.33,114.6
2025-07-30,Rio de Janeiro,Operação B,15800,101.9,688903.28,583,3.69,14713,155.05,6760.58,107.39
2025-07-30,Rio de Janeiro,Operação C,11312,76.0,442728.48,391,3.46,10969,148.84,5825.37,103.13
2025-07-30,Curitiba,Operação A,10526,68.5,436966.37,340,3.23,9890,153.66,6379.07,106.43
2025-07-30,Curitiba,Operação B,10109,75.3,502589.96,345,3.42,10874,134.25,6674.5,92.96
2025-07-30,Curitiba,Operação C,8890,63.9,374231.53,409,4.61,9227,139.12,5856.52,96.35
2025-07-30,Belo Horizonte,Operação A,13817,87.4,610512.38,443,3.21,12616,158.09,6985.27,109.52
2025-07-30,Belo Horizonte,Operação B,8757,59.5,359531.89,379,4.34,8595,147.18,6042.55,101.88
2025-07-30,Belo Horizonte,Operação C,10540,63.5,493166.12,330,3.13,9166,165.98,7766.4,114.99
2025-07-30,Campinas,Operação A,9516,58.2,451415.64,229,2.41,8395,163.51,7756.28,113.35
2025-07-30,Campinas,Operação B,11036,72.1,470605.3,528,4.79,10402,153.07,6527.12,106.09
2025-07-30,Campinas,Operação C,9908,63.5,434890.54,395,3.99,9170,156.03,6848.67,108.05
2025-07-31,São Paulo,Operação A,17076,115.1,655560.13,552,3.23,16589,148.36,5695.57,102.94
2025-07-31,São Paulo,Operação B,14225,99.9,605230.88,461,3.24,14406,142.39,6058.37,98.74
2025-07-31,São Paulo,Operação C,12375,93.7,514138.94,446,3.61,13510,132.07,5487.08,91.6
2025-07-31,Rio de Janeiro,Operação A,14946,101.6,532959.65,565,3.79,14640,147.11,5245.67,102.09
2025-07-31,Rio de Janeiro,Operação B,14599,94.7,673815.51,534,3.66,13657,154.16,7115.26,106.9
2025-07-31,Rio de Janeiro,Operação C,12458,82.7,557498.03,278,2.24,11926,150.64,6741.21,104.46
2025-07-31,Curitiba,Operação A,13012,78.6,418443.24,440,3.39,11333,165.55,5323.71,114.82
2025-07-31,Curitiba,Operação B,12136,82.0,490051.14,437,3.6,11822,148.0,5976.23,102.66
2025-07-31,Curitiba,Operação C,9326,62.5,366199.15,409,4.39,9006,149.22,5859.19,103.55
2025-07-31,Belo Horizonte,Operação A,13299,90.1,484802.31,409,3.08,12991,147.6,5380.71,102.37
2025-07-31,Belo Horizonte,Operação B,10552,68.4,400637.78,304,2.88,9862,154.27,5857.28,107.0
2025-07-31,Belo Horizonte,Operação C,10305,64.9,407187.89,250,2.43,9357,158.78,6274.08,110.13
2025-07-31,Campinas,Operação A,14726,93.7,602764.41,617,4.2,13510,157.16,6432.92,109.0
2025-07-31,Campinas,Operação B,9580,60.6,408467.95,342,3.57,8740,158.09,6740.4,109.61
2025-07-31,Campinas,Operação C,7138,53.3,355132.49,196,2.75,7687,133.92,6662.9,92.86
2025-08-01,São Paulo,Operação A,15881,108.4,605925.46,549,3.46,15601,146.5,5589.72,101.79
2025-08-01,São Paulo,Operação B,17079,107.3,772977.14,556,3.26,15451,159.17,7203.89,110.54
2025-08-01,São Paulo,Operação C,13856,90.5,484528.39,548,3.96,13037,153.1,5353.9,106.28
2025-08-01,Rio de Janeiro,Operação A,15903,93.5,642193.99,533,3.35,13466,170.09,6868.38,118.1
2025-08-01,Rio de Janeiro,Operação B,12062,84.8,616324.47,512,4.25,12211,142.24,7267.98,98.78
2025-08-01,Rio de Janeiro,Operação C,11270,68.5,527131.36,369,3.28,9867,164.53,7695.35,114.22
2025-08-01,Curitiba,Operação A,12933,87.0,645231.5,370,2.86,12529,148.66,7416.45,103.22
2025-08-01,Curitiba,Operação B,10798,74.8,391620.12,567,5.25,10773,144.36,5235.56,100.23
2025-08-01,Curitiba,Operação C,8562,56.7,299988.49,272,3.18,8160,151.01,5290.8,104.93
2025-08-01,Belo Horizonte,Operação A,11651,83.1,516689.31,382,3.28,11966,140.2,6217.68,97.37
2025-08-01,Belo Horizonte,Operação B,12682,77.8,502879.61,451,3.56,11205,163.01,6463.75,113.18
2025-08-01,Belo Horizonte,Operação C,9720,62.6,408799.17,354,3.65,9016,155.27,6530.34,107.81
2025-08-01,Campinas,Operação A,10352,69.0,488529.11,415,4.02,9938,150.03,7080.13,104.17
2025-08-01,Campinas,Operação B,10380,66.4,429573.86,389,3.76,9561,156.33,6469.49,108.57
2025-08-01,Campinas,Operação C,7536,46.5,232622.44,258,3.43,6698,162.06,5002.63,112.51
2025-08-02,São Paulo,Operação A,14887,125.9,649060.09,439,2.96,15927,118.24,5155.36,93.47
2025-08-02,São Paulo,Operação B,13931,99.9,596138.52,260,1.87,12644,139.45,5967.35,110.18
2025-08-02,São Paulo,Operação C,11645,83.4,510001.75,570,4.9,10549,139.63,6115.13,110.39
2025-08-02,Rio de Janeiro,Operação A,14743,115.5,766826.94,518,3.52,14617,127.65,6639.19,100.86
2025-08-02,Rio de Janeiro,Operação B,10430,83.5,343909.43,499,4.79,10562,124.91,4118.68,98.75
2025-08-02,Rio de Janeiro,Operação C,10998,90.5,451890.91,393,3.58,11457,121.52,4993.27,95.99
2025-08-02,Curitiba,Operação A,8963,78.1,368904.26,290,3.24,9889,114.76,4723.49,90.64
2025-08-02,Curitiba,Operação B,9440,71.1,450458.66,307,3.26,8995,132.77,6335.56,104.95
2025-08-02,Curitiba,Operação C,9088,66.1,401840.2,273,3.01,8369,137.49,6079.28,108.59
2025-08-02,Belo Horizonte,Operação A,10975,80.8,411415.38,495,4.51,10229,135.83,5091.77,107.29
2025-08-02,Belo Horizonte,Operação B,9897,79.7,423341.01,397,4.01,10088,124.18,5311.68,98.11
2025-08-02,Belo Horizonte,Operação C,7774,57.5,331584.6,180,2.33,7278,135.2,5766.69,106.82
2025-08-02,Campinas,Operação A,8924,73.9,408333.78,264,2.96,9357,120.76,5525.49,95.37
